# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : 4-Momentum Transfer, Q^{2} (vertex)   
# xbins      : 40   
# xlabel     :  4-momentum transfer, Q^{2} [GeV^{2}]   
# xbin_width : 0.075 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,0.537,0.500,0.575,0.000,0.000
2,0.613,0.575,0.650,0.000,0.000
3,0.688,0.650,0.725,0.000,0.000
4,0.762,0.725,0.800,0.000,0.000
5,0.838,0.800,0.875,0.000,0.000
6,0.912,0.875,0.950,0.000,0.000
7,0.987,0.950,1.025,0.000,0.000
8,1.062,1.025,1.100,0.000,0.000
9,1.137,1.100,1.175,0.000,0.000
10,1.212,1.175,1.250,0.000,0.000
11,1.288,1.250,1.325,0.000,0.000
12,1.362,1.325,1.400,0.000,0.000
13,1.438,1.400,1.475,0.000,0.000
14,1.513,1.475,1.550,0.000,0.000
15,1.587,1.550,1.625,0.000,0.000
16,1.663,1.625,1.700,0.000,0.000
17,1.737,1.700,1.775,0.000,0.000
18,1.812,1.775,1.850,0.000,0.000
19,1.887,1.850,1.925,0.000,0.000
20,1.962,1.925,2.000,0.000,0.000
21,2.038,2.000,2.075,0.000,0.000
22,2.112,2.075,2.150,0.000,0.000
23,2.188,2.150,2.225,26.428,3.508
24,2.262,2.225,2.300,255.457,11.448
25,2.337,2.300,2.375,269.843,8.489
26,2.413,2.375,2.450,193.982,5.437
27,2.487,2.450,2.525,130.193,3.469
28,2.562,2.525,2.600,87.135,2.303
29,2.638,2.600,2.675,58.196,1.441
30,2.712,2.675,2.750,39.632,0.970
31,2.787,2.750,2.825,26.925,0.649
32,2.862,2.825,2.900,17.574,0.424
33,2.938,2.900,2.975,11.933,0.279
34,3.013,2.975,3.050,8.031,0.191
35,3.087,3.050,3.125,5.611,0.131
36,3.162,3.125,3.200,3.937,0.092
37,3.237,3.200,3.275,2.989,0.068
38,3.312,3.275,3.350,2.059,0.047
39,3.388,3.350,3.425,1.513,0.035
40,3.462,3.425,3.500,1.046,0.026
