# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Nuclear Missing Energy   
# xbins      : 60   
# xlabel     :  nuclear missing energy, E_{m, nuc} [GeV]   
# xbin_width : 0.003 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.049,-0.050,-0.048,0.000,0.000
2,-0.046,-0.048,-0.045,0.000,0.000
3,-0.044,-0.045,-0.043,0.000,0.000
4,-0.041,-0.043,-0.040,0.000,0.000
5,-0.039,-0.040,-0.037,0.000,0.000
6,-0.036,-0.037,-0.035,0.000,0.000
7,-0.034,-0.035,-0.033,0.000,0.000
8,-0.031,-0.033,-0.030,0.000,0.000
9,-0.029,-0.030,-0.027,0.000,0.000
10,-0.026,-0.027,-0.025,0.000,0.000
11,-0.024,-0.025,-0.022,0.000,0.000
12,-0.021,-0.022,-0.020,0.000,0.000
13,-0.019,-0.020,-0.017,0.000,0.000
14,-0.016,-0.017,-0.015,0.002,0.001
15,-0.014,-0.015,-0.012,0.010,0.001
16,-0.011,-0.012,-0.010,0.039,0.005
17,-0.009,-0.010,-0.007,0.127,0.008
18,-0.006,-0.007,-0.005,0.478,0.021
19,-0.004,-0.005,-0.002,1.836,0.050
20,-0.001,-0.002,0.000,6.977,0.110
21,0.001,0.000,0.003,21.372,0.202
22,0.004,0.003,0.005,43.264,0.305
23,0.006,0.005,0.008,50.701,0.336
24,0.009,0.008,0.010,36.712,0.295
25,0.011,0.010,0.013,18.962,0.211
26,0.014,0.013,0.015,10.091,0.153
27,0.016,0.015,0.018,5.883,0.109
28,0.019,0.018,0.020,4.535,0.097
29,0.021,0.020,0.023,3.889,0.093
30,0.024,0.023,0.025,3.264,0.083
31,0.026,0.025,0.028,2.830,0.077
32,0.029,0.028,0.030,2.543,0.080
33,0.031,0.030,0.033,2.391,0.073
34,0.034,0.033,0.035,2.267,0.073
35,0.036,0.035,0.038,1.902,0.063
36,0.039,0.038,0.040,1.937,0.067
37,0.041,0.040,0.043,1.735,0.058
38,0.044,0.043,0.045,1.612,0.062
39,0.046,0.045,0.048,1.562,0.061
40,0.049,0.048,0.050,1.429,0.057
41,0.051,0.050,0.053,1.396,0.058
42,0.054,0.053,0.055,1.332,0.053
43,0.056,0.055,0.058,1.326,0.059
44,0.059,0.058,0.060,1.247,0.054
45,0.061,0.060,0.063,0.000,0.000
46,0.064,0.063,0.065,0.000,0.000
47,0.066,0.065,0.068,0.000,0.000
48,0.069,0.068,0.070,0.000,0.000
49,0.071,0.070,0.073,0.000,0.000
50,0.074,0.073,0.075,0.000,0.000
51,0.076,0.075,0.078,0.000,0.000
52,0.079,0.078,0.080,0.000,0.000
53,0.081,0.080,0.083,0.000,0.000
54,0.084,0.083,0.085,0.000,0.000
55,0.086,0.085,0.088,0.000,0.000
56,0.089,0.088,0.090,0.000,0.000
57,0.091,0.090,0.093,0.000,0.000
58,0.094,0.093,0.095,0.000,0.000
59,0.096,0.095,0.098,0.000,0.000
60,0.099,0.098,0.100,0.000,0.000
