# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : 4-Momentum Transfer, Q^{2} (vertex)   
# xbins      : 40   
# xlabel     :  4-momentum transfer, Q^{2} [GeV^{2}]   
# xbin_width : 0.037 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,1.019,1.000,1.038,0.000,0.000
2,1.056,1.038,1.075,0.000,0.000
3,1.094,1.075,1.113,0.000,0.000
4,1.131,1.113,1.150,0.000,0.000
5,1.169,1.150,1.188,0.000,0.000
6,1.206,1.188,1.225,0.027,0.027
7,1.244,1.225,1.262,30.210,1.795
8,1.281,1.262,1.300,175.311,4.144
9,1.319,1.300,1.337,250.879,4.235
10,1.356,1.337,1.375,201.113,3.168
11,1.394,1.375,1.413,147.628,2.298
12,1.431,1.413,1.450,107.453,1.683
13,1.469,1.450,1.488,78.035,1.235
14,1.506,1.488,1.525,56.322,0.902
15,1.544,1.525,1.562,43.234,0.692
16,1.581,1.562,1.600,31.301,0.511
17,1.619,1.600,1.637,23.285,0.385
18,1.656,1.637,1.675,17.142,0.294
19,1.694,1.675,1.712,11.562,0.213
20,1.731,1.712,1.750,6.920,0.149
21,1.769,1.750,1.788,1.766,0.063
22,1.806,1.788,1.825,0.070,0.010
23,1.844,1.825,1.862,0.000,0.000
24,1.881,1.862,1.900,0.000,0.000
25,1.919,1.900,1.938,0.000,0.000
26,1.956,1.938,1.975,0.000,0.000
27,1.994,1.975,2.013,0.000,0.000
28,2.031,2.013,2.050,0.000,0.000
29,2.069,2.050,2.087,0.000,0.000
30,2.106,2.087,2.125,0.000,0.000
31,2.144,2.125,2.162,0.000,0.000
32,2.181,2.162,2.200,0.000,0.000
33,2.219,2.200,2.237,0.000,0.000
34,2.256,2.237,2.275,0.000,0.000
35,2.294,2.275,2.312,0.000,0.000
36,2.331,2.312,2.350,0.000,0.000
37,2.369,2.350,2.388,0.000,0.000
38,2.406,2.388,2.425,0.000,0.000
39,2.444,2.425,2.462,0.000,0.000
40,2.481,2.462,2.500,0.000,0.000
